1623;J1739-1313;17:39:57.8;-13:13:18.6;
1624;J1739-2521;17:39:32.6;-25:21:56;
1625;J1739-2903;17:39:34.2;-29:03:02.2;
1626;J1739-3023;17:39:39.7;-30:23:12.9;
1627;J1739-3049;17:39:23.2;-30:49:40;
1628;J1739-3131;17:39:24.3;-31:31:15.3;
1629;J1739-3159;17:39:48.6;-31:59:49;
1630;J1739-3951;17:39:38.2;-39:52:00.3;
1631;J1740+1000;17:40:25.9;+10:00:06.3;
1632;J1740+1311;17:40:07.3;+13:11:56.6;
1633;J1740-2540;17:40:45.3;-25:40:19;
1634;J1740+27;17:40:30;+27:13;
1635;J1740-3015;17:40:33.8;-30:15:43.5;
1636;J1740-3052;17:40:50.0;-30:52:04.3;
1637;J1740-3327;17:40:25.7;-33:27:53.5;
1638;J1740-5340A;17:40:44.5;-53:40:40.9;
1639;J1741-0840;17:41:22.5;-08:40:31.7;
1640;J1741+1351;17:41:31.1;+13:51:44.1;
1641;J1741-2019;17:41:06.8;-20:19:24;
1642;J1741-2054;17:41:57.2;-20:53:57.1;
1643;J1741-21;17:41;-21;
1644;J1741-2719;17:41:35.0;-27:19:23;
1645;J1741-2733;17:41:01.3;-27:33:51;
1646;J1741+2758;17:41:53.5;+27:58:09.0;
1647;J1741-2945;17:41:14.4;-29:45:35;
1648;J1741-3016;17:41:07.0;-30:16:31;
1649;J1741-34;17:41:54;-34:19;
1650;J1741+3855;17:41:12.3;+38:55:09.9;
1651;J1741-3927;17:41:18.0;-39:27:38.2;
1652;J1742-0203;17:42;-02:03;
1653;J1742-3321;17:42:11.6;-33:21:21;
1654;J1742-3957;17:42:04.4;-39:57:22;
1655;J1742-4616;17:42:26.1;-46:16:53.5;
1656;J1743-0339;17:43:08.1;-03:39:11.5;
1657;J1743+05;17:43:16;+05:29;
1658;J1743-1351;17:43:37.6;-13:51:38.0;
1659;J1743-2442;17:43:20.1;-24:42:55;
1660;J1743-3150;17:43:36.7;-31:50:22.7;
1661;J1743-3153;17:43:15.5;-31:53:05.3;
1662;J1743-35;17:43:06;-35:32;
1663;J1743-4212;17:43:05.2;-42:12:02.4;
1664;J1744-1134;17:44:29.4;-11:34:54.7;
1665;J1744-1610;17:44:16.5;-16:10:35.8;
1666;J1744-2335;17:44:48.4;-23:35:55;
1667;J1744-3130;17:44:05.6;-31:30:04;
1668;J1744-3922;17:44:02.6;-39:22:21.1;
1669;J1744-5337;17:44:38.9;-53:37:51;
1670;J1744-7619;17:44:00.4;-76:19:14.7;
1671;J1745-0129;17:45:02.0;-01:29:18.1;
1672;J1745-0952;17:45:09.1;-09:52:39.6;
1673;J1745+1017;17:45:33.8;+10:17:52.5;
1674;J1745+1252;17:45:44.1;+12:52:38.3;
1675;J1745-2229;17:45:16.7;-22:29:14;
1676;J1745-23;17:45:30;-23:25;
1677;J1745-2758;17:45:52.2;-27:58:38.0;
1678;J1745-2900;17:45:40.1;-29:00:29.8;
1679;J1745-2910;17:45:16;-29:10;
1680;J1745-2912;17:45:47.8;-29:12:30.7;
1681;J1745-3040;17:45:56.3;-30:40:22.9;
1682;J1745-3812;17:45:15.4;-38:12:07.3;
1683;J1745+42;17:45:48;+42:53;
1684;J1746+2245;17:46:00.8;+22:45:28.9;
1685;J1746+2540;17:46:06.8;+25:40:37.5;
1686;J1746-2849;17:46:03.3;-28:50:13.3;
1687;J1746-2850;17:46:06.6;-28:50:42;
1688;J1746-2856;17:46:49.8;-28:56:58.9;
1689;J1746-3239;17:46:54.9;-32:39:55.8;
1690;J1747-1030;17:47:58.3;-10:30:05;
1691;J1747-2647;17:47:30.8;-26:47:14;
1692;J1747-2802;17:47:26.5;-28:02:37;
1693;J1747-2809;17:47:22.8;-28:09:15.0;
1694;J1747-2958;17:47:15.8;-29:58:01.0;
1695;J1747-4036;17:47:48.7;-40:36:54.7;
1696;J1748-1300;17:48:17.4;-13:00:52.0;
1697;J1748-2021A;17:48:52.6;-20:21:39.7;
1698;J1748-2021B;17:48:52.9;-20:21:38.8;
1699;J1748-2021C;17:48:51.1;-20:21:53.8;
1700;J1748-2021D;17:48:51.6;-20:21:07.4;
1701;J1748-2021E;17:48:52.8;-20:21:29.3;
1702;J1748-2021F;17:48:52.3;-20:21:39.3;
1703;J1748-2444;17:48:48.5;-24:44:37;
1704;J1748-2446A;17:48:02.2;-24:46:36.9;
1705;J1748-2446aa;17:48:04.8;-24:46:45;
1706;J1748-2446ab;17:48:04.8;-24:46:45;
1707;J1748-2446ac;17:48:04.8;-24:46:45;
1708;J1748-2446ad;17:48:04.8;-24:46:45;
1709;J1748-2446ae;17:48:04.8;-24:46:45;
1710;J1748-2446af;17:48:04.8;-24:46:45;
1711;J1748-2446ag;17:48:04.8;-24:46:45;
1712;J1748-2446ah;17:48:04.8;-24:46:45;
1713;J1748-2446ai;17:48:04.8;-24:46:45;
1714;J1748-2446aj;17:48:05.0;-24:46:34.8;
1715;J1748-2446ak;17:48:03.6;-24:46:37.8;
1716;J1748-2446al;17:48;-24:46;
1717;J1748-2446an;17:48:05.6;-24:46:42.0;
1718;J1748-2446C;17:48:04.5;-24:46:36;
1719;J1748-2446D;17:48:04.8;-24:46:45;
1720;J1748-2446E;17:48:04.8;-24:46:45;
1721;J1748-2446F;17:48:04.8;-24:46:45;
1722;J1748-2446G;17:48:04.8;-24:46:45;
1723;J1748-2446H;17:48:04.8;-24:46:45;
1724;J1748-2446I;17:48:04.8;-24:46:45;
1725;J1748-2446J;17:48:04.8;-24:46:45;
1726;J1748-2446K;17:48:04.8;-24:46:45;
1727;J1748-2446L;17:48:04.8;-24:46:45;
1728;J1748-2446M;17:48:04.8;-24:46:45;
1729;J1748-2446N;17:48:04.8;-24:46:45;
1730;J1748-2446O;17:48:04.8;-24:46:45;
1731;J1748-2446P;17:48:04.8;-24:46:45;
1732;J1748-2446Q;17:48:04.8;-24:46:45;
1733;J1748-2446R;17:48:04.8;-24:46:45;
1734;J1748-2446S;17:48:04.8;-24:46:45;
1735;J1748-2446T;17:48:04.8;-24:46:45;
1736;J1748-2446U;17:48:04.8;-24:46:45;
1737;J1748-2446V;17:48:04.8;-24:46:45;
1738;J1748-2446W;17:48:04.8;-24:46:45;
1739;J1748-2446X;17:48:04.8;-24:46:45;
1740;J1748-2446Y;17:48:04.8;-24:46:45;
1741;J1748-2446Z;17:48:04.8;-24:46:45;
1742;J1748-244am;17:48:04.8;-24:46:47.2;
1743;J1748-30;17:48;-30:17;
1744;J1748-3009;17:48:23.7;-30:09:11.2;
1745;J1749+16;17:49:29;+16:24;
1746;J1749-2146;17:49:21.2;-21:46:31;
1747;J1749-2347;17:49:15.6;-23:47:17;
1748;J1749-2629;17:49:11.2;-26:29:10;
1749;J1749-3002;17:49:13.4;-30:02:35;
1750;J1749-4931;17:49:23.7;-49:31:59;
1751;J1749-5417;17:49:47.0;-54:17:30.7;
1752;J1749-5605;17:49:44.5;-56:05:19;
1753;J1749+5952;17:49:33.2;+59:52:36.1;
1754;J1750+07;17:50:40;+07:33;
1755;J1750-2043;17:50:18.4;-20:43:08;
1756;J1750-2438;17:50:59.7;-24:38:58;
1757;J1750-2444;17:50:22.9;-24:44:47;
1758;J1750-2536;17:50:33.3;-25:36:43;
1759;J1750-28;17:50:04.0;-28:45;
1760;J1750-3157;17:50:47.3;-31:57:44.1;
1761;J1750-3503;17:50:44.5;-35:03:08.9;
1762;J1750-3703A;17:50:13.8;-37:03:10.9;
1763;J1750-3703B;17:50:12.1;-37:03:22.9;
1764;J1750-3703C;17:50:13.4;-37:03:05.5;
1765;J1750-3703D;17:50:13.0;-37:03:06.3;
1766;J1751-2516;17:51:52.6;-25:16:43;
1767;J1751-2737;17:51:12.6;-27:37:19.8;
1768;J1751-2857;17:51:32.6;-28:57:46.5;
1769;J1751-3323;17:51:32.7;-33:23:39.6;
1770;J1751-4657;17:51:42.1;-46:57:26.5;
1771;J1752+2359;17:52:35.4;+23:59:48.2;
1772;J1752-2410;17:52:58.7;-24:10:26;
1773;J1752-2806;17:52:58.6;-28:06:37.3;
1774;J1752-2821;17:52:24.5;-28:21:10;
1775;J1753-12;17:52:53;-12:59;
1776;J1753-1914;17:53:35.1;-19:14:58;
1777;J1753-2240;17:53:39.8;-22:40:42;
1778;J1753-2501;17:53:30.6;-25:00:25;
1779;J1753-28;17:53:06;-28:53;
1780;J1753-2819;17:53:56.1;-28:19:30.0;
1781;J1753-38;17:53;-38:49;
1782;J1754+0032;17:54:52;+00:36:33;
1783;J1754-2422;17:54:36.5;-24:22:24;
1784;J1754-3014;17:54:30.1;-30:15:03;
1785;J1754-3443;17:54:37.3;-34:43:53.9;
1786;J1754-3510;17:54:54.6;-35:10:43.0;
1787;J1754+5201;17:54:22.9;+52:01:12.2;
1788;J1755-0903;17:55:10.3;-09:03:51.6;
1789;J1755-1650;17:55:11.6;-16:50:41;
1790;J1755-2025;17:55:35.8;-20:25:00;
1791;J1755-2521;17:55:59.7;-25:21:27;
1792;J1755-25211;17:55:19.3;-25:21:09;
1793;J1755-2534;17:55:49.8;-25:34:39;
1794;J1755-2550;17:55:38.4;-25:50:22.0;
1795;J1755-26;17:55:16.2;-26:00;
1796;J1755-2725;17:55:41.8;-27:25:45;
1797;J1755-33;17:55:12;-33:31;
1798;J1755-3716;17:55:35.4;-37:16:10.7;
1799;J1756+1822;17:56:17.5;+18:22:55.3;
1800;J1756-2225;17:56:25.5;-22:25:48;
1801;J1756-2251;17:56:46.6;-22:51:59.3;
1802;J1756-2435;17:56:57.9;-24:35:34;
1803;J1756-25;17:56:42;-25:28;
1804;J1756-2619;17:57:19.3;-26:19:08;
1805;J1757-1500;17:57:12.7;-15:00:28.5;
1806;J1757-16;17:57:25;-16:26;
1807;J1757-1854;17:57:03.7;-18:54:03.3;
1808;J1757-2223;17:57:50.7;-22:23:49;
1809;J1757-2421;17:57:29.3;-24:22:07.4;
1810;J1757-2745;17:57:54.7;-27:45:40.1;
1811;J1757-5322;17:57:15.1;-53:22:26.3;
1812;J1758-1931;17:58:05.6;-19:31:41;
1813;J1758-2206;17:58:44.4;-22:06:45;
1814;J1758-2540;17:58:31.9;-25:40:49;
1815;J1758-2630;17:58:34.2;-26:30:10;
1816;J1758-2846;17:58:15.4;-28:46:02;
1817;J1758+3030;17:58:25.8;+30:30:24.0;
1818;J1759-1029;17:59:34.3;-10:29:57;
1819;J1759-1736;17:59:28.1;-17:36:10;
1820;J1759-1903;17:59:41.7;-19:03:19;
1821;J1759-1940;17:59:57.0;-19:40:29;
1822;J1759-1956;17:59:35.4;-19:56:08;
1823;J1759-2205;17:59:24.1;-22:05:33;
1824;J1759-2302;17:59:49.2;-23:02:08;
1825;J1759-2307;17:59:30.9;-23:07:17;
1826;J1759-24;17:59:24;-24:02;
1827;J1759-2549;17:59:35.1;-25:49:07;
1828;J1759-2922;17:59:48.2;-29:22:07;
1829;J1759-3107;17:59:22.0;-31:07:21.8;
1830;J1759+5036;17:59:45.6;+50:36:56.9;
1831;J1759-5505;17:59:34.1;-55:05:30.9;
1832;J1800-0125;18:00:22.0;-01:25:30.6;
1833;J1800-2114;18:00:12.3;-21:14:19;
1834;J1800-2343;18:00;-23:43;
1835;J1800+5034;18:00:44.3;+50:34:21.7;
1836;J1801-0357;18:01:22.6;-03:57:55.7;
1837;J1801-0857A;18:01:50.6;-08:57:31.8;
1838;J1801-0857B;18:01:50.5;-08:57:32.8;
1839;J1801-0857C;18:01:50.7;-08:57:32.6;
1840;J1801-0857D;18:01:55.3;-08:57:24.2;
1841;J1801-0857E;18:01:50.6;-08:57:31.2;
1842;J1801-0857F;18:01:50.7;-08:57:31.2;
1843;J1801-0857G;18:01:50.0;-08:57:27.9;
1844;J1801-0857H;18:01:52.5;-08:57:53.1;
1845;J1801-0857I;18:01:50.5;-08:57:32;
1846;J1801-1417;18:01:51.0;-14:17:34.5;
1847;J1801-1855;18:01:22.3;-18:55:49;
1848;J1801-1909;18:01:46.6;-19:09:36;
1849;J1801-2115;18:01:32.4;-21:15:18;
1850;J1801-2154;18:01:08.6;-21:54:07.1;
1851;J1801-2304;18:01:19.8;-23:04:44.6;
1852;J1801-2451;18:01:00.0;-24:51:27.5;
1853;J1801-2920;18:01:46.8;-29:20:38.1;
1854;J1801-3210;18:01:25.8;-32:10:53.7;
1855;J1801-3458;18:01:52.6;-34:58:37;
1856;J1802+0128;18:02:27.4;+01:28:23.7;
1857;J1802+03;18:02:44;+03:38;
1858;J1802-0523;18:02:12.1;-05:23:29;
1859;J1802-1745;18:02:14.8;-17:45:17;
1860;J1802-2124;18:02:05.3;-21:24:03.6;
1861;J1802-2426;18:02:03.1;-24:26:43;
1862;J1802-3346;18:02:55.2;-33:46:45;
1863;J1803+1358;18:03:11;+13:59:26;
1864;J1803-1616;18:03:34.6;-16:16:30;
1865;J1803-1857;18:03:59.0;-18:57:19;
1866;J1803-1920;18:03:29.4;-19:20:41;
1867;J1803-2137;18:03:51.4;-21:37:07.3;
1868;J1803-2149;18:03:09.6;-21:49:13;
1869;J1803-2712;18:03:31.6;-27:12:06;
1870;J1803-3002A;18:03:34.0;-30:02:02;
1871;J1803-3002B;18:03:34.0;-30:02:02;
1872;J1803-3002C;18:03:34.0;-30:02:02;
1873;J1803-3002D;18:03:34.0;-30:02:02;
1874;J1803-3329;18:03:44.4;-33:29:10.7;
1875;J1804-0735;18:04:49.8;-07:35:24.6;
1876;J1804-2228;18:04:28.1;-22:28:18;
1877;J1804-2717;18:04:21.1;-27:17:31.3;
1878;J1804-28;18:04:48;-28:07;
1879;J1804-2858;18:04:01.5;-28:58:46.6;
1880;J1805+0306;18:05:10.1;+03:06:30.2;
1881;J1805+0615;18:05:42.3;+06:15:18.6;
1882;J1805-0619;18:05:31.4;-06:19:45.4;
1883;J1805-1504;18:05:06.1;-15:04:36;
1884;J1805-2032;18:05:37.0;-20:32:51;
1885;J1805-2037;18:05:28.1;-20:37:16;
1886;J1805-2447;18:05:25.9;-24:47:30;
1887;J1805-2948;18:05:42.4;-29:48:00;
1888;J1806+1023;18:06:52.1;+10:23:18.3;
1889;J1806-1154;18:06:06.7;-11:54:28.7;
1890;J1806-1618;18:06:25.7;-16:18:38;
1891;J1806-1920;18:06:06.6;-19:20:23;
1892;J1806-2125;18:06:19.8;-21:27:55.5;
1893;J1806+2819;18:06:25.0;+28:19:01.1;
1894;J1807+04;18:07:25;+04:05;
1895;J1807+0756;18:07:51.2;+07:56:43.3;
1896;J1807-0847;18:07:38.0;-08:47:43.2;
1897;J1807-2459A;18:07:20.3;-24:59:52.9;
1898;J1807-2459B;18:07:20.8;-25:00:01.9;
1899;J1807-2557;18:07:13.6;-25:57:20;
1900;J1807-2715;18:07:08.4;-27:15:03.0;
1901;J1808+00;18:08:19;+00:34;
1902;J1808-0813;18:08:09.4;-08:13:01.8;
1903;J1808-1020;18:08:45.6;-10:20:48.3;
1904;J1808-1517;18:08:39.0;-15:17:40;
1905;J1808-1726;18:08:42.3;-17:26:27;
1906;J1808-2024;18:08:39.3;-20:24:39.8;
1907;J1808-2057;18:08:06.3;-20:58:08;
1908;J1808-2701;18:08:13.2;-27:01:21;
1909;J1808-3249;18:08:04.4;-32:49:34;
1910;J1809-0119;18:09:51.3;-01:19:29.0;
1911;J1809-0743;18:09:35.9;-07:43:01.4;
1912;J1809-1429;18:09:45.5;-14:29:25.0;
1913;J1809+17;18:09:06;+17:04;
1914;J1809-1850;18:09:37.2;-18:50:55;
1915;J1809-1917;18:09:43.1;-19:17:38.1;
1916;J1809-1943;18:09:51.0;-19:43:51.9;
1917;J1809-2004;18:09:15.8;-20:04:12;
1918;J1809-2109;18:09:14.3;-21:09:02.9;
1919;J1809-2332;18:09:50.2;-23:32:22.6;
1920;J1809-3547;18:09:26.9;-35:47:18;
1921;J1810+0705;18:10:47.0;+07:05:36.3;
1922;J1810-1441;18:10:59.1;-14:41:33.6;
1923;J1810-1709;18:10:28.2;-17:09:27;
1924;J1810+1744;18:10:37.2;+17:44:37.3;
1925;J1810-1820;18:10:55.5;-18:20:39;
1926;J1810-2005;18:10:58.9;-20:05:08.2;
1927;J1810-5338;18:10:44.4;-53:38:07.6;
1928;J1811-0154;18:11:19.8;-01:54:30.9;
1929;J1811+0702;18:11:20.4;+07:02:29.7;
1930;J1811-1049;18:11:17.0;-10:49:03;
1931;J1811-1717;18:11:26.5;-17:17:47;
1932;J1811-1736;18:11:55.0;-17:36:37.7;
1933;J1811-1835;18:11:29.7;-18:35:44;
1934;J1811-1925;18:11:29.2;-19:25:28;
1935;J1811-2405;18:11:19.8;-24:05:18.4;
1936;J1811-2439;18:11:55.5;-24:39:53;
1937;J1811-4930;18:11:27.1;-49:30:20.8;
1938;J1812+0226;18:12:53.1;+02:26:57.1;
1939;J1812-15;18:12:36;-15:31;
1940;J1812-1718;18:12:07.2;-17:18:29.5;
1941;J1812-1733;18:12:15.8;-17:33:37.8;
1942;J1812-1910;18:12:34.8;-19:10:39;
1943;J1812-20;18:12:36.5;-20:58.1;
1944;J1812-2102;18:12:20.9;-21:02:36;
1945;J1812-2526;18:12:32.3;-25:26:38;
1946;J1812-2748;18:12:40.5;-27:48:03;
1947;J1812-3039;18:12:44.9;-30:39:21;
1948;J1813-1246;18:13:23.7;-12:45:59.2;
1949;J1813-1749;18:13:35.1;-17:49:57.5;
1950;J1813+1822;18:13:38.7;+18:22:15.0;
1951;J1813-2113;18:13:39.8;-21:13:00.4;
1952;J1813-2242;18:13:29.1;-22:42:06;
1953;J1813-2621;18:13:40.5;-26:21:57.0;
1954;J1813+4013;18:13:13.2;+40:13:39.0;
1955;J1814-0521;18:14:26.1;-05:21:37.0;
1956;J1814-0618;18:14:41.2;-06:18:01.7;
1957;J1814+1130;18:14:42.7;+11:30:43.9;
1958;J1814-1649;18:14:37.3;-16:49:28;
1959;J1814-1744;18:14:43.1;-17:44:48;
1960;J1814+22;18:14:36;+22:23;
1961;J1814+31;18:14:31;+31:30:01;
1962;J1815-1738;18:15:14.6;-17:38:06.8;
1963;J1815-1910;18:15:03.0;-19:10:00.4;
1964;J1815+5546;18:15:05.7;+55:46:23.3;
1965;J1816-0755;18:16:24.5;-07:55:22.5;
1966;J1816-1446;18:16:29.1;-14:46:30;
1967;J1816-1729;18:16:18.6;-17:29:02.7;
1968;J1816-2650;18:16:35.3;-26:49:53;
1969;J1816+4510;18:16:35.9;+45:10:33.8;
1970;J1816-5643;18:16:36.4;-56:43:42.1;
1971;J1817-0743;18:17:49.7;-07:43:18.9;
1972;J1817-1511;18:17:36.2;-15:11:39;
1973;J1817-1742;18:17:09.0;-17:42:01.1;
1974;J1817-1938;18:17:06.8;-19:38:36;
1975;J1817-2311;18:17;-23:11;
1976;J1817-3618;18:17:05.8;-36:18:04.6;
1977;J1817-3837;18:17:00.2;-38:37:59.7;
1978;J1818-0151;18:18:25.7;-01:51:54.0;
1979;J1818-1116;18:18:26.4;-11:16:29;
1980;J1818-1422;18:18:23.7;-14:22:36.7;
1981;J1818-1448;18:18:27.9;-14:48:38;
1982;J1818-1519;18:18:14.6;-15:19:43;
1983;J1818-1541;18:18:37.5;-15:41:45;
1984;J1818-1556;18:18:51.9;-15:56:04;
1985;J1818-1607;18:18:00.1;-16:07:53.0;
1986;J1819-0925;18:19:50.5;-09:25:49.9;
1987;J1819-1008;18:19:39.9;-10:08:28;
1988;J1819-1114;18:19:28.7;-11:14:43;
1989;J1819-1131;18:19:58.1;-11:31:29;
1990;J1819+1305;18:19:56.2;+13:05:15.2;
1991;J1819-1318;18:19:43.6;-13:18:42;
1992;J1819-1408;18:19:56.8;-14:08:01.6;
1993;J1819-1458;18:19:34.1;-14:58:00.0;
1994;J1819-1510;18:19:53.6;-15:10:20.6;
1995;J1819-17;18:19:30;-17:05;
1996;J1819-1717;18:19:43.4;-17:17:16;
1997;J1819-37;18:19;-37;
1998;J1820-0427;18:20:52.5;-04:27:37.7;
1999;J1820-0509;18:20:22.7;-05:09:38.5;
2000;J1820-1346;18:20:19.7;-13:46:15.3;
2001;J1820-1529;18:20:41.3;-15:29:42.2;
2002;J1820-1818;18:20:39.0;-18:18:03.3;
2003;J1821+0155;18:21:38.8;+01:55:21.9;
2004;J1821-0256;18:21:10.3;-02:56:38.6;
2005;J1821-0331;18:21:44.7;-03:31:12.7;
2006;J1821-1419;18:21:34.3;-14:19:26;
2007;J1821-1432;18:21:39.7;-14:32:53.2;
2008;J1821+1715;18:21:13.5;+17:15:47.0;
2009;J1821+4147;18:21:52.3;+41:47:02.5;
2010;J1822+02;18:22;+02;
2011;J1822+0705;18:22:18.4;+07:05:19.0;
2012;J1822-0719;18:22:28.0;-07:19:55.0;
2013;J1822-0848;18:22:51.8;-08:48:59.0;
2014;J1822-0902;18:22:35.7;-09:02:59.1;
2015;J1822-0907;18:22:39.8;-09:07:36;
2016;J1822+1120;18:22:14.6;+11:20:56.2;
2017;J1822-1252;18:22:41.7;-12:52:49;
2018;J1822-1400;18:22:54.0;-14:00:02.4;
2019;J1822-1604;18:22:18.0;-16:04:26.8;
2020;J1822-1617;18:22:36.6;-16:17:35;
2021;J1822-2256;18:22:58.9;-22:56:31;
2022;J1822+2617;18:22:44.8;+26:17:26.8;
2023;J1822-4209;18:22:11.3;-42:09:10.9;
2024;J1823-0154;18:23:52.1;-01:54:04.6;
2025;J1823+0550;18:23:30.9;+05:50:24.3;
2026;J1823-1115;18:23:40.3;-11:15:11;
2027;J1823-1126;18:23:19.8;-11:26:04;
2028;J1823-1347;18:23:24.2;-13:47:54;
2029;J1823-1526;18:23:21.4;-15:26:22;
2030;J1823-1807;18:23:09.6;-18:07:33;
2031;J1823-3021A;18:23:40.4;-30:21:40.1;
2032;J1823-3021B;18:23:41.5;-30:21:40.9;
2033;J1823-3021C;18:23:41.1;-30:21:38.4;
2034;J1823-3021D;18:23:40.5;-30:21:43.6;
2035;J1823-3021E;18:23:38.9;-30:22:22.3;
2036;J1823-3021F;18:23:40.6;-30:21:39.9;
2037;J1823-3021G;18:23:40.7;-30:21:35.6;
2038;J1823-3021H;18:23:40.4;-30:21:39.9;
2039;J1823-3106;18:23:46.7;-31:06:49.7;
2040;J1823-3543;18:23:35;-35:44:42;
2041;J1824-0127;18:24:53.4;-01:27:51.4;
2042;J1824-0132;18:24:55.5;-01:32:24.0;
2043;J1824+1014;18:24:14.9;+10:14:43.8;
2044;J1824-1118;18:24:29.5;-11:18:42.6;
2045;J1824-1159;18:24:56.1;-11:59:53.4;
2046;J1824-1350;18:24:50.1;-13:50:21.0;
2047;J1824-1423;18:24:57.3;-14:23:05.3;
2048;J1824-1500;18:24:14.1;-15:00:33;
2049;J1824-1945;18:24:00.5;-19:46:03.3;
2050;J1824-2233;18:24:10.3;-22:33:11;
2051;J1824-2328;18:24:28.6;-23:28:17;
2052;J1824-2452A;18:24:32.0;-24:52:10.8;
2053;J1824-2452B;18:24:32.8;-24:52:11.2;
2054;J1824-2452C;18:24:32.8;-24:52:11.2;
2055;J1824-2452D;18:24:32.8;-24:52:11.2;
2056;J1824-2452E;18:24:32.8;-24:52:11.2;
2057;J1824-2452F;18:24:32.8;-24:52:11.2;
2058;J1824-2452G;18:24:32.8;-24:52:11.2;
2059;J1824-2452H;18:24:32.8;-24:52:11.2;
2060;J1824-2452I;18:24:32.5;-24:52:08.6;
2061;J1824-2452J;18:24:32.8;-24:52:11.2;
2062;J1824-2452K;18:24:32.8;-24:52:11.2;
2063;J1824-2452L;18:24:32.8;-24:52:11.2;
2064;J1824-2452M;18:24:33.1;-34:52:08.2;
2065;J1824-2452N;18:24:33.1;-25:52:11.8;
2066;J1824-2537;18:24:30.5;-25:37:19;
2067;J1825+0004;18:25:15.3;+00:04:19.7;
2068;J1825-0319;18:25:55.9;-03:19:57.5;
2069;J1825-0935;18:25:30.5;-09:35:21.2;
2070;J1825-1108;18:25:18.3;-11:08:54;
2071;J1825-1446;18:25:02.9;-14:46:53.7;
2072;J1825-31;18:25:58;-31:02:20;
2073;J1825-33;18:26:02;-33:21;
2074;J1826-1131;18:26:05.4;-11:31:43.6;
2075;J1826-1256;18:26:08.5;-12:56:33.0;
2076;J1826-1334;18:26:13.1;-13:34:46.8;
2077;J1826-1419;18:26:42.3;-14:19:21.6;
2078;J1826-1526;18:26:12.6;-15:26:03;
2079;J1826-2415;18:26:36.0;-24:15:54.5;
2080;J1827-0750;18:27:02.7;-07:50:19.2;
2081;J1827-0849;18:27:36.4;-08:49:42;
2082;J1827-0934;18:27:45.8;-09:34:16.4;
2083;J1827-0958;18:27:05.4;-09:58:43.1;
2084;J1827-1446;18:27:24.6;-14:46:28;
2085;J1828-0611;18:28:20.7;-06:11:51.5;
2086;J1828+0625;18:28:28.0;+06:25:00.5;
2087;J1828-1007;18:28:30.3;-10:07:10.1;
2088;J1828-1057;18:28:33.2;-10:57:26.9;
2089;J1828-1101;18:28:18.8;-11:01:50.8;
2090;J1828+1221;18:28:22.1;+12:21:20.9;
2091;J1828-1336;18:28:42.8;-13:36:45;
2092;J1828+1359;18:28:53.3;+13:59:35.3;
2093;J1828-2119;18:28:21.5;-21:19:56;
2094;J1829+0000;18:29:47.1;+00:00:08.5;
2095;J1829-0734;18:29:05.3;-07:34:22;
2096;J1829-1011;18:29:06.0;-10:11:25;
2097;J1829-1751;18:29:43.1;-17:51:03.9;
2098;J1829+2456;18:29:34.6;+24:56:18.1;
2099;J1829+25;18:29;+25;
2100;J1830-0052;18:30:30.7;-00:52:54.0;
2101;J1830-0131;18:30:19.6;-01:31:48.1;
2102;J1830-10;18:30:06;-10:39;
2103;J1830-1059;18:30:47.5;-10:59:26.5;
2104;J1830-1135;18:30:01.7;-11:35:32;
2105;J1830-1313;18:30:41.9;-13:13:16.2;
2106;J1830-1414;18:30:00.3;-14:14:37;
2107;J1831-04;18:31:00;-04:29;
2108;J1831-0823;18:31:36.3;-08:23:23.9;
2109;J1831-0952;18:31:34.3;-09:52:01.7;
2110;J1831-1223;18:31:12.8;-12:23:31;
2111;J1831-1329;18:31:55.9;-13:29:56;
2112;J1831-1423;18:31:29.1;-14:23:46;
2113;J1832+0029;18:32:50.7;+00:29:27;
2114;J1832-0644;18:32:42.6;-06:44:01.8;
2115;J1832-0827;18:32:37.0;-08:27:03.7;
2116;J1832-0836;18:32:27.5;-08:36:55.0;
2117;J1832-1021;18:32:40.8;-10:21:32.7;
2118;J1832+27;18:32:10;+27:58;
2119;J1832-28;18:32:30;-28:43;
2120;J1833-0209;18:33:05.4;-02:09:16.4;
2121;J1833-0338;18:33:41.8;-03:39:04.2;
2122;J1833-0556;18:33:38.8;-05:56:05;
2123;J1833-0559;18:33:07.6;-05:59:25;
2124;J1833-0827;18:33:40.2;-08:27:31.6;
2125;J1833-0831;18:33:44.3;-08:31:07.7;
2126;J1833-1034;18:33:33.5;-10:34:07.5;
2127;J1833-1055;18:33:58.4;-10:55:31;
2128;J1833-3840;18:33:04.6;-38:40:46;
2129;J1833-6023;18:33:14.8;-60:23:04;
2130;J1834-0010;18:34:17.2;-00:10:53.3;
2131;J1834-0031;18:34:51.0;-00:31:34.3;
2132;J1834-0426;18:34:25.6;-04:26:15.8;
2133;J1834-0602;18:34:37.9;-06:02:35;
2134;J1834-0633;18:34:29.2;-06:33:01.1;
2135;J1834-0731;18:34:15.9;-07:31:05.9;
2136;J1834-0742;18:34:31.3;-07:42:20.6;
2137;J1834-0812;18:34:29.8;-08:12:00;
2138;J1834-0845;18:34:52.1;-08:45:56.0;
2139;J1834-09;18:34:36;-09:15;
2140;J1834+10;18:34:27;+10:44;
2141;J1834-1202;18:34:23.1;-12:02:26.4;
2142;J1834-1710;18:34:53.4;-17:10:50;
2143;J1834-1855;18:34:45.9;-18:55:59;
2144;J1835-0114;18:35:21.9;-01:14:33.6;
