source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
4689639228181814912,6.059584169494001,0.0634311479453874,-72.09533677829198,0.05083067819121103,0.09826003494942713,0.07748394816623307,12.853386,1.2870045,,,"NOT_AVAILABLE",4920.0,
4689639232484220800,6.064098927102696,0.053338262664289,-72.08505602548857,0.0561638450310439,0.0021500040153187763,0.07291374002356721,11.854608,1.5886917,,,"NOT_AVAILABLE",4417.4565,
4689639473003126528,6.013645293304254,0.7081168784333784,-72.07534562900383,0.6159975007962519,,,12.702746,1.2143965,,,"NOT_AVAILABLE",5095.6333,
4689639473003114752,6.032453129997178,0.04171141956494422,-72.07314681977194,0.027269989446149924,0.05943123923379559,0.03914618542114464,11.778172,1.4031801,,,"NOT_AVAILABLE",4981.5,
4689639232484216192,6.078006740831931,6.947668559796948,-72.08254045362813,10.285247553998625,,,16.083931,0.7759695,,,"NOT_AVAILABLE",5095.6333,
4689639301195005568,6.064129287631812,6.307512621427933,-72.07518944794171,44.47868628458313,,,14.02355,0.7118006,,,"NOT_AVAILABLE",5095.6333,
4689639198117909632,6.012073214161897,37.14404685284558,-72.09767672711247,7.434575943769863,,,15.617651,0.8811321,,,"NOT_AVAILABLE",5095.6333,
4689639266845396736,6.000059406539362,0.4851105394350739,-72.08809509989935,0.4742582397006777,,,12.709346,,,,"NOT_AVAILABLE",,
4689639301195232256,6.066308947031832,39.35980759895193,-72.08160909368961,41.42993960986288,,,16.497192,,,,"NOT_AVAILABLE",,
4689639473003171456,6.013258321911565,0.03523319474622591,-72.0807495035353,0.02983551602874789,0.2834034975984344,0.03851490620290843,11.147616,1.7149057,,,"NOT_AVAILABLE",4371.6523,
4689639228181818624,6.063874442825892,0.17491638112571087,-72.0898868429341,0.24747429018916076,0.038360349979869805,0.1101877122665018,13.74094,0.96265316,,,"NOT_AVAILABLE",5215.175,
4689639198117940608,6.003687800397154,0.5009194575493425,-72.09782009613033,0.288345929401809,1.3773316276344427,0.4142062353186987,15.69355,0.48342133,,,"NOT_AVAILABLE",5095.6333,
4689639472995349760,6.035621877888931,0.12083781158092105,-72.06778518820029,0.12909497392567398,0.6993538859599946,0.13339235258612514,13.495834,1.1329279,,,"NOT_AVAILABLE",5076.0,
4689639472995349632,6.034708394935761,1.0944264777857582,-72.06785218811912,1.8994022234317836,,,14.371025,,,,"NOT_AVAILABLE",,
4689639473003129984,6.032288017966978,0.06868224703635314,-72.07543413411719,0.05269810979359083,0.23533656221315358,0.06595049731620904,10.971934,2.704341,,,"NOT_AVAILABLE",4031.055,
4689639473003129856,6.03436700842102,0.06894850197963277,-72.07555465744377,0.06464334902379107,0.21151490543392693,0.0817923390908133,10.881405,1.8746252,,,"VARIABLE",4045.4734,
4689639473003815296,6.002771972089325,0.35862237349128717,-72.07616979170683,0.12757469905099073,-1.902206382101564,0.18658682910419128,13.526398,0.8671255,,,"NOT_AVAILABLE",5095.6333,
4689639266845672960,5.996434213680951,0.0927635276751199,-72.09604379690313,0.10649634017772991,0.2534557938233999,0.09642444658447921,13.414848,1.119442,,,"NOT_AVAILABLE",4993.5,
4689639473003815680,6.014675741654763,0.3946736283371413,-72.07766701299977,0.2198307536919624,,,12.566189,1.1467972,,,"NOT_AVAILABLE",5095.6333,
4689639266845671552,6.024249174220235,0.19401712949210312,-72.08594277903539,0.3692973832439055,1.18063688212797,0.3638176849554212,11.78733,1.436326,,,"NOT_AVAILABLE",4777.0,
4689639266845671424,6.023622663382326,0.2192802797486675,-72.08797100291473,0.2108391785410623,-1.5768737142233447,0.21692808668864627,12.75134,1.1385918,,,"NOT_AVAILABLE",5143.45,
4689639232475765888,6.0553615236251375,1.1839251101210637,-72.09087061343487,1.399681362252784,,,13.701062,0.94347954,,,"NOT_AVAILABLE",5095.6333,
4689639473003925888,6.02239312844402,1.0378451156874835,-72.07822717998324,0.6938636512290368,-9.09149870641835,1.0087224055845179,11.865869,1.2561483,,,"NOT_AVAILABLE",5143.45,
4689639266844803456,5.9996589698562754,0.03634076903085482,-72.08895694799064,0.029730602205101812,0.3918126146283386,0.039979668833134904,11.7067795,1.5736141,,,"NOT_AVAILABLE",4402.12,
4689639473003821440,6.006531153974796,0.2246597920963808,-72.08319352252396,0.06805937760280112,0.8321516872899744,0.08651636848846064,12.333198,1.2779922,,,"NOT_AVAILABLE",5095.6333,
4689639296901292672,6.061119422574182,0.04287874225046549,-72.07428424652672,0.044286092454167786,0.17125849503085874,0.04394897992477948,11.951647,1.3982677,,,"NOT_AVAILABLE",4616.36,
4689639266845498240,6.023273333521452,12.525560536633485,-72.0923427986368,15.382131747093332,,,12.985543,1.0862617,,,"NOT_AVAILABLE",5143.45,
4689639541722604416,5.998702533558836,11.543248790685064,-72.0725717246162,2.0965122744484086,,,15.37061,,,,"NOT_AVAILABLE",,
4689639228181823232,6.072487150222962,2.314726066798522,-72.08832847219456,3.75446174825783,,,13.184952,1.0925341,,,"NOT_AVAILABLE",5143.45,
4689639266845782656,6.006565279043981,0.3140004471293668,-72.0914695292636,0.25705847316268376,,,12.743722,1.1461725,,,"NOT_AVAILABLE",5143.45,
4689639232475764608,6.0648206714679125,0.5020594804027333,-72.08769110224975,0.2839835616013163,0.8667649678214543,0.41885050769622795,13.566256,0.96472645,,,"NOT_AVAILABLE",5095.6333,
4689639198124489856,6.048297414848096,0.21601970215157618,-72.0906812319599,0.1422703760063195,-0.45955035737643096,0.20155129025157648,12.850819,1.1869984,,,"NOT_AVAILABLE",4963.25,
4689639232475764352,6.064353930295608,4.669933717865515,-72.08789534408386,10.949951960435078,,,13.7086315,1.040349,,,"NOT_AVAILABLE",5095.6333,
4689639198117899264,6.015825947058904,25.05171127016014,-72.09654088768649,25.039543323397897,,,15.0610285,,,,"NOT_AVAILABLE",,
4689639232484228608,6.062304211589911,19.349601741813935,-72.09402667431986,14.34889158268025,,,15.424679,,,,"NOT_AVAILABLE",,
4689639198117845632,6.028384506107651,70.22655036969361,-72.09426706393937,55.75059579427813,,,13.978554,1.0378056,,,"NOT_AVAILABLE",5095.6333,
4689639232484227328,6.070781019217573,3.0266178206921235,-72.09226305995115,2.312771311768851,,,13.134704,1.0796175,,,"NOT_AVAILABLE",5143.45,
4689639228181821952,6.070433744074277,0.06760657757608854,-72.08688307665591,0.0631211424518977,0.49108486447451644,0.08771047903549715,12.467104,1.335104,,,"NOT_AVAILABLE",4819.0664,
4689639472996763264,6.019060407085936,15.279954422342334,-72.06942124736604,17.642472992880222,,,13.237899,1.132844,,,"NOT_AVAILABLE",5144.95,
4689639232484227072,6.057844580186131,0.1530974755177944,-72.08997717335355,0.1255391930859921,-0.6256329842636952,0.18063601447121344,13.442596,1.1483641,,,"NOT_AVAILABLE",5095.6333,
4689639473003117696,6.015567366347379,0.41509555856559294,-72.07170782812389,0.41767587723415023,3.1317494217147184,0.4733616227746605,11.803219,1.412713,,,"NOT_AVAILABLE",4495.0,
4689639296901297280,6.070761308747962,0.0545231991367869,-72.07960520534942,0.06696140737431165,-0.1207781240072587,0.06533842801502188,13.682275,0.97050095,,,"NOT_AVAILABLE",5192.25,
4689639232484227712,6.061337203069924,0.05894933278181535,-72.09099462734243,0.045364582677199346,0.26090761981992355,0.061320032990718,12.48389,1.2665234,,,"NOT_AVAILABLE",5003.0,
4689639472995359744,6.038215163818919,0.07624186630234207,-72.06877928348068,0.11321882469146946,0.03367805903717709,0.10644278167893348,13.7496605,0.9515438,,,"NOT_AVAILABLE",5239.975,
4689639232475823104,6.055766693119791,2.3086375682037863,-72.09741726719484,0.9515922367752522,,,16.365793,,,,"NOT_AVAILABLE",,
